timestamp,ax,ay,az
1630678968054,-0.849669,0.182512,-0.473116
1630678968064,-0.847351,0.189161,-0.473787
1630678968073,-0.844911,0.18971,-0.473787
1630678968083,-0.84119,0.191357,-0.474092
1630678968092,-0.83875,0.192821,-0.473421
1630678968102,-0.837286,0.193126,-0.472811
1630678968112,-0.836554,0.193431,-0.476837
1630678968121,-0.835639,0.193736,-0.482327
1630678968131,-0.834541,0.193736,-0.48678
1630678968140,-0.8357,0.192394,-0.486292
1630678968150,-0.836127,0.187758,-0.484828
1630678968160,-0.83387,0.18056,-0.482266
1630678968169,-0.8334429999999999,0.17854699999999998,-0.48251
1630678968179,-0.8355779999999999,0.176168,-0.480436
1630678968188,-0.837835,0.171715,-0.483608
1630678968198,-0.8398479999999999,0.169397,-0.490745
1630678968208,-0.842349,0.16958,-0.496784
1630678968217,-0.842715,0.169885,-0.499895
1630678968227,-0.841922,0.168482,-0.502335
1630678968236,-0.840092,0.168909,-0.502091
1630678968246,-0.843447,0.17385,-0.49715
1630678968256,-0.841617,0.181719,-0.491599
1630678968265,-0.842044,0.200263,-0.482388
1630678968275,-0.847656,0.21770899999999999,-0.465979
1630678968284,-0.851316,0.222955,-0.452986
1630678968294,-0.854976,0.236436,-0.450851
1630678968304,-0.853756,0.239913,-0.453108
1630678968313,-0.852475,0.23430099999999998,-0.449204
1630678968323,-0.8538169999999999,0.22075899999999998,-0.437919
1630678968332,-0.859063,0.22136899999999998,-0.43102599999999996
1630678968342,-0.863394,0.226737,-0.433466
1630678968352,-0.868152,0.223504,-0.43127
1630678968361,-0.86986,0.226127,-0.433222
1630678968371,-0.87047,0.220332,-0.432978
1630678968380,-0.871812,0.21716,-0.42883
1630678968390,-0.875045,0.215269,-0.428464
1630678968400,-0.870287,0.210084,-0.429135
1630678968409,-0.884744,0.204899,-0.433161
1630678968419,-0.875533,0.20166599999999998,-0.41900899999999996
1630678968428,-0.8793759999999999,0.19763999999999998,-0.431209
1630678968438,-0.883158,0.200568,-0.421144
1630678968448,-0.8863909999999999,0.197274,-0.432063
1630678968457,-0.88877,0.20105599999999998,-0.429745
1630678968467,-0.890661,0.197396,-0.43188
1630678968476,-0.890966,0.196969,-0.429074
1630678968486,-0.88999,0.192882,-0.429013
1630678968496,-0.8873059999999999,0.18995399999999998,-0.429928
1630678968505,-0.8885259999999999,0.192028,-0.42883
1630678968515,-0.885964,0.195993,-0.427427
1630678968524,-0.880657,0.204289,-0.42761
1630678968534,-0.8809009999999999,0.212829,-0.424377
1630678968544,-0.8821209999999999,0.217404,-0.423218
1630678968553,-0.88206,0.22075899999999998,-0.422791
1630678968563,-0.880718,0.221003,-0.421388
1630678968572,-0.8790709999999999,0.222406,-0.418643
1630678968582,-0.875899,0.227347,-0.419863
1630678968592,-0.87535,0.231373,-0.418216
1630678968601,-0.873764,0.234667,-0.41724
1630678968611,-0.8726659999999999,0.238205,-0.41534899999999997
1630678968620,-0.873032,0.243634,-0.412177
1630678968630,-0.872239,0.244122,-0.41114
1630678968640,-0.871507,0.248087,-0.410164
1630678968649,-0.868213,0.251625,-0.40821199999999996
1630678968659,-0.864675,0.257969,-0.405284
1630678968668,-0.865712,0.265045,-0.402783
1630678968678,-0.866749,0.27266999999999997,-0.40199
1630678968688,-0.866566,0.278709,-0.39997699999999997
1630678968697,-0.865895,0.282979,-0.398452
1630678968707,-0.863211,0.283406,-0.393694
1630678968716,-0.8638819999999999,0.28731,-0.391071
1630678968726,-0.862113,0.28914,-0.390766
1630678968736,-0.8623569999999999,0.29304399999999997,-0.38978999999999997
1630678968745,-0.8565619999999999,0.291214,-0.389241
1630678968755,-0.862479,0.292251,-0.38795999999999997
1630678968764,-0.857904,0.292251,-0.387533
1630678968774,-0.856074,0.291092,-0.392474
1630678968784,-0.85644,0.28609,-0.393816
1630678968793,-0.854793,0.28529699999999997,-0.393877
1630678968803,-0.853024,0.274439,-0.400221
1630678968812,-0.856074,0.273524,-0.40016
1630678968822,-0.857843,0.280844,-0.400526
1630678968832,-0.858636,0.287493,-0.402844
1630678968841,-0.859063,0.288164,-0.400404
1630678968851,-0.859795,0.289811,-0.398696
1630678968860,-0.859246,0.29304399999999997,-0.398513
1630678968870,-0.858941,0.293593,-0.400465
1630678968880,-0.862174,0.294203,-0.402173
1630678968889,-0.8626619999999999,0.292251,-0.401441
1630678968899,-0.86437,0.290482,-0.400953
1630678968908,-0.865224,0.287249,-0.40272199999999997
1630678968918,-0.8647969999999999,0.284626,-0.403698
1630678968928,-0.863821,0.282369,-0.40382
1630678968937,-0.8632719999999999,0.280051,-0.40626
1630678968947,-0.863455,0.27999,-0.405833
1630678968956,-0.8641869999999999,0.283711,-0.405711
1630678968966,-0.863333,0.284199,-0.404979
1630678968976,-0.862601,0.284138,-0.402234
1630678968985,-0.862296,0.28499199999999997,-0.401014
1630678968995,-0.861991,0.283284,-0.39955
1630678969004,-0.861686,0.281149,-0.400709
1630678969014,-0.863028,0.277367,-0.401441
1630678969024,-0.8629669999999999,0.273341,-0.40321
1630678969033,-0.864248,0.272304,-0.404308
1630678969043,-0.865651,0.275232,-0.402905
1630678969052,-0.866383,0.275232,-0.40321
1630678969062,-0.867603,0.27694,-0.405223
1630678969072,-0.8662,0.276452,-0.40687
1630678969081,-0.865773,0.274622,-0.404918
1630678969091,-0.863211,0.273524,-0.403698
1630678969100,-0.8638819999999999,0.278953,-0.404125
1630678969110,-0.867176,0.283284,-0.406199
1630678969120,-0.867664,0.283345,-0.406748
1630678969129,-0.867054,0.280905,-0.40565
1630678969139,-0.867359,0.279136,-0.404003
1630678969148,-0.867359,0.275842,-0.40516199999999997
1630678969158,-0.865163,0.273951,-0.407114
1630678969168,-0.8651019999999999,0.274866,-0.407114
1630678969177,-0.8617469999999999,0.277245,-0.407175
1630678969187,-0.858453,0.279624,-0.40485699999999997
1630678969196,-0.855586,0.27938,-0.403088
1630678969206,-0.855159,0.280478,-0.40455199999999997
1630678969216,-0.855281,0.279258,-0.408334
1630678969225,-0.856501,0.27755,-0.410713
1630678969235,-0.856806,0.277062,-0.411323
1630678969244,-0.856501,0.279502,-0.413763
1630678969254,-0.854061,0.273707,-0.412421
1630678969264,-0.857111,0.26992499999999997,-0.40516199999999997
1630678969273,-0.860161,0.275598,-0.402234
1630678969283,-0.859734,0.275781,-0.40302699999999997
1630678969292,-0.860466,0.280295,-0.40699199999999996
1630678969302,-0.8614419999999999,0.283406,-0.407053
1630678969312,-0.8626619999999999,0.287066,-0.40455199999999997
1630678969321,-0.86132,0.288957,-0.40333199999999997
1630678969331,-0.862418,0.29402,-0.40546699999999997
1630678969340,-0.862174,0.295667,-0.413885
1630678969350,-0.856684,0.27236499999999997,-0.418765
1630678969360,-0.8596119999999999,0.269864,-0.42029
1630678969369,-0.863211,0.273951,-0.416935
1630678969379,-0.864248,0.279258,-0.41412899999999997
1630678969388,-0.863699,0.283955,-0.413458
1630678969398,-0.860588,0.28285699999999997,-0.414373
1630678969408,-0.859551,0.282308,-0.411262
1630678969417,-0.859978,0.28590699999999997,-0.390583
1630678969427,-0.85339,0.288591,-0.404979
1630678969436,-0.867725,0.295972,-0.403698
1630678969446,-0.857599,0.29548399999999997,-0.406016
1630678969456,-0.858636,0.297253,-0.407114
1630678969465,-0.864126,0.302194,-0.40546699999999997
1630678969475,-0.8623569999999999,0.30445099999999997,-0.402783
1630678969484,-0.860771,0.30378,-0.400465
1630678969494,-0.85705,0.300608,-0.398635
1630678969504,-0.857843,0.2989,-0.398696
1630678969513,-0.8620519999999999,0.29853399999999997,-0.402905
1630678969523,-0.8611369999999999,0.287188,-0.411201
1630678969532,-0.866139,0.278709,-0.411628
1630678969542,-0.86315,0.269132,-0.41534899999999997
1630678969552,-0.857355,0.259494,-0.42340099999999997
1630678969561,-0.858819,0.252723,-0.42462099999999997
1630678969571,-0.8626619999999999,0.253943,-0.423218
1630678969580,-0.8638819999999999,0.25851799999999997,-0.420412
1630678969590,-0.860405,0.26004299999999997,-0.41785
1630678969600,-0.860283,0.268339,-0.419375
1630678969609,-0.8614419999999999,0.28121,-0.420351
1630678969619,-0.858941,0.286944,-0.416813
1630678969628,-0.856623,0.295606,-0.4148
1630678969638,-0.853268,0.300913,-0.420717
1630678969648,-0.852109,0.292861,-0.419497
1630678969657,-0.848266,0.278892,-0.417667
1630678969667,-0.850035,0.281088,-0.415166
1630678969676,-0.855281,0.29212899999999997,-0.411506
1630678969686,-0.8501569999999999,0.293593,-0.410347
1630678969696,-0.850401,0.300974,-0.410957
1630678969705,-0.8492419999999999,0.30628099999999997,-0.411872
1630678969715,-0.843996,0.30866,-0.409615
1630678969724,-0.843935,0.310002,-0.40272199999999997
1630678969734,-0.846436,0.305122,-0.398757
1630678969744,-0.848571,0.302255,-0.394853
1630678969753,-0.848205,0.30561,-0.396195
1630678969763,-0.847046,0.306769,-0.396866
1630678969772,-0.84851,0.310185,-0.397232
1630678969782,-0.8479,0.30994099999999997,-0.400343
1630678969792,-0.856806,0.317566,-0.40058699999999997
1630678969801,-0.849974,0.312808,-0.40028199999999997
1630678969811,-0.847534,0.309148,-0.400221
1630678969820,-0.85339,0.311344,-0.400953
1630678969830,-0.851865,0.30073,-0.388448
1630678969840,-0.860344,0.30744,-0.417545
1630678969849,-0.8717509999999999,0.314699,-0.417362
1630678969859,-0.858209,0.298107,-0.411262
1630678969868,-0.860283,0.296582,-0.405345
1630678969878,-0.863028,0.305305,-0.402356
1630678969888,-0.8635769999999999,0.307135,-0.406748
1630678969897,-0.863455,0.302438,-0.408883
1630678969907,-0.861564,0.298595,-0.412238
1630678969916,-0.857416,0.300364,-0.412116
1630678969926,-0.8541219999999999,0.30317,-0.41107899999999997
1630678969936,-0.8513769999999999,0.302255,-0.404918
1630678969945,-0.853329,0.303292,-0.402966
1630678969955,-0.85339,0.30536599999999997,-0.406809
1630678969964,-0.854,0.302072,-0.410774
1630678969974,-0.862479,0.308355,-0.413885
1630678969984,-0.8474119999999999,0.300913,-0.410225
1630678969993,-0.846741,0.29334899999999997,-0.412787
1630678970003,-0.855586,0.300181,-0.412787
1630678970012,-0.851133,0.300364,-0.413397
1630678970022,-0.848571,0.301096,-0.417545
1630678970032,-0.851133,0.302865,-0.416325
1630678970041,-0.85156,0.302072,-0.418765
1630678970051,-0.8504619999999999,0.301706,-0.419375
1630678970060,-0.849913,0.308233,-0.42022899999999996
1630678970070,-0.84607,0.313174,-0.422425
1630678970080,-0.847351,0.312076,-0.417301
1630678970089,-0.844728,0.3111,-0.41626399999999997
1630678970099,-0.847351,0.30988,-0.415837
1630678970108,-0.846436,0.30805,-0.418216
1630678970118,-0.846009,0.307623,-0.417118
1630678970128,-0.843996,0.311832,-0.419375
1630678970137,-0.842593,0.314211,-0.419253
1630678970147,-0.840275,0.310856,-0.421876
1630678970156,-0.83814,0.300913,-0.422608
1630678970166,-0.838262,0.29456899999999997,-0.423767
1630678970176,-0.8380179999999999,0.294142,-0.421571
1630678970185,-0.839421,0.295972,-0.421754
1630678970195,-0.838689,0.296521,-0.425292
1630678970204,-0.836615,0.293715,-0.424987
1630678970214,-0.8367979999999999,0.297741,-0.428464
1630678970224,-0.837591,0.299266,-0.428708
1630678970233,-0.839299,0.300181,-0.428342
1630678970243,-0.840092,0.305244,-0.429745
1630678970252,-0.839787,0.307074,-0.431453
1630678970262,-0.839116,0.303475,-0.435479
1630678970272,-0.8389329999999999,0.298839,-0.439566
1630678970281,-0.839482,0.2928,-0.439932
1630678970291,-0.838079,0.289872,-0.438529
1630678970300,-0.8389329999999999,0.289262,-0.439932
1630678970310,-0.83997,0.291458,-0.44365299999999996
1630678970320,-0.8401529999999999,0.288469,-0.445971
1630678970329,-0.839482,0.286883,-0.451217
1630678970339,-0.839665,0.28609,-0.452071
1630678970348,-0.8392379999999999,0.28560199999999997,-0.45292499999999997
1630678970358,-0.837774,0.28438199999999997,-0.451583
1630678970368,-0.836371,0.286334,-0.454206
1630678970377,-0.838384,0.286944,-0.454633
1630678970387,-0.839787,0.286517,-0.457195
1630678970396,-0.839116,0.285236,-0.459269
1630678970406,-0.8383229999999999,0.283223,-0.459208
1630678970416,-0.837591,0.280478,-0.458354
1630678970425,-0.836432,0.278526,-0.459696
1630678970435,-0.83692,0.277184,-0.458598
1630678970444,-0.8364929999999999,0.27511,-0.456768
1630678970454,-0.8371029999999999,0.272548,-0.4575
1630678970464,-0.8357,0.276208,-0.46177
1630678970473,-0.837652,0.276452,-0.463966
1630678970483,-0.837042,0.282369,-0.463966
1630678970492,-0.836371,0.282796,-0.46299
1630678970502,-0.832955,0.278465,-0.458537
1630678970512,-0.833992,0.28133199999999997,-0.458476
1630678970521,-0.8361879999999999,0.28438199999999997,-0.459086
1630678970531,-0.834175,0.28487,-0.458537
1630678970540,-0.8319179999999999,0.290238,-0.457317
1630678970550,-0.8313079999999999,0.29639899999999997,-0.453474
1630678970560,-0.833077,0.29829,-0.449387
1630678970569,-0.833687,0.296948,-0.449448
1630678970579,-0.836066,0.293288,-0.453108
1630678970588,-0.835761,0.288286,-0.457927
1630678970598,-0.836127,0.283284,-0.46036699999999997
1630678970608,-0.8352729999999999,0.28407699999999997,-0.46189199999999997
1630678970617,-0.834846,0.282003,-0.461709
1630678970627,-0.833504,0.275232,-0.462136
1630678970636,-0.832406,0.269803,-0.462014
1630678970646,-0.8300879999999999,0.2623,-0.464271
1630678970656,-0.829295,0.25668799999999997,-0.465125
1630678970665,-0.826611,0.252235,-0.466101
1630678970675,-0.825635,0.249673,-0.467016
1630678970684,-0.8239879999999999,0.250588,-0.470127
1630678970694,-0.82228,0.256322,-0.471957
1630678970704,-0.8224629999999999,0.262178,-0.473238
1630678970713,-0.824964,0.262422,-0.47360399999999997
1630678970723,-0.82594,0.261446,-0.470493
1630678970732,-0.826672,0.258457,-0.46909
1630678970742,-0.829905,0.254492,-0.468724
1630678970752,-0.831796,0.252662,-0.468663
1630678970761,-0.834541,0.252418,-0.471713
1630678970771,-0.835639,0.249795,-0.472872
1630678970780,-0.837469,0.24888,-0.474458
1630678970790,-0.839726,0.245586,-0.474031
1630678970800,-0.841007,0.24540299999999998,-0.474885
1630678970809,-0.841068,0.24540299999999998,-0.478423
1630678970819,-0.841678,0.242414,-0.481351
1630678970828,-0.842227,0.23863199999999998,-0.478728
1630678970838,-0.842654,0.240706,-0.477691
1630678970848,-0.84424,0.242414,-0.47885
1630678970857,-0.843691,0.243024,-0.480375
1630678970867,-0.842654,0.244427,-0.478667
1630678970876,-0.844118,0.245891,-0.474153
1630678970886,-0.842898,0.24705,-0.471225
1630678970896,-0.843508,0.24820899999999999,-0.470127
1630678970905,-0.842105,0.24644,-0.468541
1630678970915,-0.840824,0.249673,-0.46738199999999996
1630678970924,-0.84058,0.253394,-0.466894
1630678970934,-0.83997,0.255773,-0.467626
1630678970944,-0.839177,0.255773,-0.467626
1630678970953,-0.83875,0.255285,-0.465918
1630678970963,-0.838994,0.257359,-0.46219699999999997
1630678970972,-0.83753,0.25882299999999997,-0.461038
1630678970982,-0.8358829999999999,0.25882299999999997,-0.459269
1630678970992,-0.8357,0.25912799999999997,-0.457866
1630678971001,-0.8352729999999999,0.260592,-0.45414499999999997
1630678971011,-0.8343579999999999,0.262483,-0.453047
1630678971020,-0.83387,0.260104,-0.453352
1630678971030,-0.836066,0.26004299999999997,-0.453596
1630678971040,-0.836554,0.25973799999999997,-0.453413
1630678971049,-0.837957,0.256932,-0.453352
1630678971059,-0.839787,0.253638,-0.455487
1630678971068,-0.841068,0.253028,-0.455426
1630678971078,-0.8404579999999999,0.25498,-0.455548
1630678971088,-0.840397,0.255956,-0.455426
1630678971097,-0.84119,0.255285,-0.454999
1630678971107,-0.84363,0.258457,-0.45536499999999996
1630678971116,-0.845765,0.259494,-0.453779
1630678971126,-0.847778,0.257847,-0.452071
1630678971136,-0.849669,0.254492,-0.451522
1630678971145,-0.851926,0.25559,-0.451034
1630678971155,-0.853573,0.255895,-0.450119
1630678971164,-0.853756,0.255529,-0.448167
1630678971174,-0.85522,0.256078,-0.442494
1630678971184,-0.855281,0.262666,-0.44151799999999997
1630678971193,-0.853939,0.267546,-0.440725
1630678971203,-0.8556469999999999,0.267302,-0.43633299999999997
1630678971212,-0.856989,0.266814,-0.434991
1630678971222,-0.855586,0.267302,-0.432612
1630678971232,-0.856135,0.268339,-0.429135
1630678971241,-0.856196,0.268461,-0.428403
1630678971251,-0.854305,0.26839999999999997,-0.429623
1630678971260,-0.853329,0.266631,-0.430843
1630678971270,-0.854976,0.266082,-0.433405
1630678971280,-0.8580869999999999,0.265777,-0.436394
1630678971289,-0.857904,0.264069,-0.437126
1630678971299,-0.859246,0.265228,-0.436089
1630678971308,-0.858148,0.262544,-0.433649
1630678971318,-0.858026,0.26156799999999997,-0.432856
1630678971328,-0.854976,0.262422,-0.432124
1630678971337,-0.853939,0.264008,-0.43066
1630678971347,-0.853146,0.265594,-0.430599
1630678971356,-0.852536,0.268766,-0.42858599999999997
1630678971366,-0.85339,0.274378,-0.42614599999999997
1630678971376,-0.8519869999999999,0.278038,-0.425658
1630678971385,-0.852963,0.280966,-0.424743
1630678971395,-0.8541219999999999,0.282186,-0.42462099999999997
1630678971404,-0.854305,0.282186,-0.42639
1630678971414,-0.854793,0.282369,-0.424865
1630678971424,-0.8550369999999999,0.28407699999999997,-0.423767
1630678971433,-0.854549,0.285236,-0.42370599999999997
1630678971443,-0.852841,0.284321,-0.422974
1630678971452,-0.851316,0.28285699999999997,-0.419436
1630678971462,-0.85339,0.285724,-0.419192
1630678971472,-0.853573,0.286883,-0.422486
1630678971481,-0.85278,0.285358,-0.42151
1630678971491,-0.851743,0.28529699999999997,-0.422181
1630678971500,-0.8513769999999999,0.288835,-0.423279
1630678971510,-0.851133,0.292251,-0.422181
1630678971520,-0.852719,0.29212899999999997,-0.421998
1630678971529,-0.851926,0.292556,-0.421998
1630678971539,-0.8522919999999999,0.289384,-0.420656
1630678971548,-0.850828,0.288347,-0.42212
1630678971558,-0.851194,0.287493,-0.420595
1630678971568,-0.85217,0.287127,-0.420656
1630678971577,-0.852841,0.287615,-0.421205
1630678971587,-0.852048,0.287737,-0.421998
1630678971596,-0.8507669999999999,0.28499199999999997,-0.421083
1630678971606,-0.85156,0.28407699999999997,-0.422852
1630678971616,-0.851804,0.28243,-0.423523
1630678971625,-0.85095,0.281759,-0.42456
1630678971635,-0.8504619999999999,0.28346699999999997,-0.423523
1630678971644,-0.851316,0.284931,-0.421998
1630678971654,-0.85095,0.288042,-0.422059
1630678971664,-0.851804,0.288103,-0.423157
1630678971673,-0.851743,0.288225,-0.425475
1630678971683,-0.852109,0.286944,-0.42761
1630678971692,-0.851316,0.285236,-0.427427
1630678971702,-0.850706,0.284016,-0.428647
1630678971712,-0.85034,0.284443,-0.427122
1630678971721,-0.8501569999999999,0.286334,-0.42675599999999997
1630678971731,-0.849303,0.286334,-0.427183
1630678971740,-0.847839,0.28560199999999997,-0.42675599999999997
1630678971750,-0.846924,0.2867,-0.424865
1630678971760,-0.8464969999999999,0.286334,-0.422608
1630678971769,-0.8468019999999999,0.285175,-0.422425
1630678971779,-0.847351,0.28426,-0.42395
1630678971788,-0.845338,0.283345,-0.426024
1630678971798,-0.846863,0.282125,-0.42675599999999997
1630678971808,-0.84607,0.281454,-0.429074
1630678971817,-0.847656,0.280844,-0.429684
1630678971827,-0.847778,0.28243,-0.432368
1630678971836,-0.8480219999999999,0.283406,-0.430233
1630678971846,-0.849913,0.28377199999999997,-0.428647
1630678971856,-0.849181,0.28487,-0.42822
1630678971865,-0.849669,0.286273,-0.425902
1630678971875,-0.848449,0.287798,-0.426878
1630678971884,-0.8498519999999999,0.287981,-0.428464
1630678971894,-0.851499,0.288042,-0.431453
1630678971904,-0.8516819999999999,0.289079,-0.433527
1630678971913,-0.853695,0.28792,-0.434442
1630678971923,-0.855525,0.284016,-0.435662
1630678971932,-0.855159,0.281576,-0.43249
1630678971942,-0.854671,0.278282,-0.43041599999999997
1630678971952,-0.85278,0.277977,-0.430599
1630678971961,-0.85034,0.276818,-0.430843
1630678971971,-0.848205,0.275659,-0.430965
1630678971980,-0.8468019999999999,0.27633,-0.429867
1630678971990,-0.845399,0.277489,-0.429379
1630678972000,-0.845765,0.279685,-0.431697
1630678972009,-0.846253,0.279685,-0.432612
1630678972019,-0.847046,0.278587,-0.433954
1630678972028,-0.845948,0.278587,-0.434686
1630678972038,-0.846253,0.279929,-0.433588
1630678972048,-0.845948,0.28163699999999997,-0.433588
1630678972057,-0.846253,0.281881,-0.432612
1630678972067,-0.846436,0.28182,-0.43194099999999996
1630678972076,-0.847168,0.282491,-0.432063
1630678972086,-0.847351,0.28194199999999997,-0.431514
1630678972096,-0.845155,0.280844,-0.433466
1630678972105,-0.843752,0.279502,-0.43102599999999996
1630678972115,-0.843386,0.28121,-0.43102599999999996
